rsi,vol,depth,mom,trend,ex_3,ex_6,ex_10
55.9850,1.6071,0.1278,1.0000,2.0929,-0.4429669366562637,0.6679496907004795,-2.9931205168544106
35.9916,0.5763,2.2347,1.0000,-6.3354,-0.47274163205728287,-1.3595899960490003,-0.7360520861748234
48.4812,0.7074,0.6418,1.0000,-1.5259,-2.2056670491338637,-4.138251347723983,-2.3141974595030335
45.4049,0.9359,1.0814,1.0000,-3.3768,1.2822363272408934,1.6440238370727207,-0.03289145902110288
47.9256,1.4752,2.7429,1.0000,-4.9542,1.989323503312024,3.199300480508209,1.6886049015253455
52.5554,1.3412,2.5238,1.0000,-1.8485,4.27338241469879,6.7605908418818785,6.403273800839657
59.5099,1.0884,0.1246,1.0000,2.3233,0.8804544460133015,-1.5989030336037118,-1.1753496250446884
37.3701,0.6649,3.3532,1.0000,-9.0140,2.055506742514357,1.3913105184039805,1.9176369767520105
58.6962,1.8539,0.2640,1.0000,2.8019,0.8226330550018537,2.0331972835302676,2.4488939269363996
35.0343,2.5528,3.7872,1.0000,-9.8490,0.3983847158036237,-0.2333664340494273,-3.182936700537533
29.4184,0.5721,4.1982,1.0000,-10.9901,1.1972146888731496,0.5561245569473611,1.1701319057434298
34.7002,0.4796,2.1835,1.0000,-5.8098,-2.3761649067313706,0.045721890279397145,1.6422109851249675
41.4901,1.0073,2.2044,1.0000,-4.8002,0.6457318638607215,1.829473890538162,3.741177092727175
43.6322,0.4688,0.8705,1.0000,-1.7830,6.150738713839932,10.510336645623779,1.057842782619942
51.1246,0.7579,0.3438,1.0000,0.0413,-0.14076215542088139,-0.5910745773123854,-0.7924382949955369
50.3277,0.5079,0.1800,1.0000,-0.0845,-0.10028320987435208,3.183071624202309,3.1043026821722863
45.2322,1.9599,1.6196,1.0000,-3.5109,-4.522422530258474,-4.963046265401124,-5.969100718556288
41.2619,2.0103,2.0777,1.0000,-6.1016,1.360480746637083,6.724927879341917,13.14825530661133
43.1719,1.8309,2.6743,1.0000,-6.5009,1.6989036017823314,3.6556788190907725,5.7954589325189465
43.3455,0.5862,1.8657,1.0000,-4.7719,1.2410621957291925,-1.605020171534262,-5.047348285537492
40.0789,0.4941,1.9065,1.0000,-5.9414,-0.968520408865092,1.19073661214069,-1.5934099841910767
52.0171,1.4483,1.6855,1.0000,-2.0849,-2.281382190567627,-6.222120595892463,-7.190887405761439
44.8232,0.9899,1.8207,1.0000,-4.5432,2.710553572027008,8.20012623095057,9.106900441056295
55.0315,1.6673,1.5616,1.0000,1.4926,-1.8288818352571343,-0.7502791854470742,-2.845507106676295
52.7563,0.9220,0.6658,1.0000,-0.2219,0.6494414806659912,-3.3202123172959412,-4.825428126089273
49.3004,0.6816,1.2929,1.0000,-1.7643,4.782643060203462,5.599642570807321,4.958805454600421
58.5676,1.6736,0.2954,1.0000,1.6910,3.3740484589024757,-0.5795240845980285,-4.562528911276814
49.3358,0.4929,1.0037,1.0000,-1.5212,2.588801095181267,3.3324071159672153,-1.3497100225771166
41.8784,0.5255,1.0385,1.0000,-2.9142,2.143467470498669,4.9419346244112905,5.686652013451737
54.6023,0.5132,0.1007,1.0000,0.7674,-0.4612372112095449,0.13873189698166777,1.6571176229832894
57.6397,0.9153,0.0730,1.0000,0.7866,1.885340479406336,0.5979929474426362,-1.9944144444087488
41.7415,0.6761,1.0488,1.0000,-3.2520,-6.472505935440023,-10.004539587794682,-8.387167632731568
32.1976,0.7505,2.7295,1.0000,-9.0221,-0.8514155722973122,-2.0128814539809436,-5.068402784705422
35.5756,1.5114,2.6064,1.0000,-7.8820,0.8973646572520504,0.7642544772857509,0.5318984263036616
47.7125,0.9600,0.9646,1.0000,-2.2321,-1.0344719459474268,-1.437097399346112,-0.3731887473831633
45.2638,0.8857,0.8116,1.0000,-1.4877,0.8270991055202319,0.8354768036773799,0.5776509789990721
44.5307,0.9954,1.1998,1.0000,-2.6330,0.2998618238139154,-1.6561173069785238,-0.9841479455451055
59.7330,1.0893,0.3368,1.0000,1.9550,-1.962489910168655,-4.4422862175678945,-7.0207994712231105
42.4236,0.5352,1.6913,1.0000,-5.0314,1.4468267768872305,0.24171973423202453,0.32161407705413836
29.1419,0.4649,2.6210,1.0000,-7.9842,2.9546932391587535,6.833602894641664,4.898664208070041
51.0684,1.4164,0.9807,1.0000,-1.5450,-0.9947951893309355,-2.805197881445644,-4.794947308628978
27.7318,2.4457,3.1748,1.0000,-8.7752,0.8721203009419225,1.233753057055296,1.5549398511832289
36.4306,1.6353,2.5552,1.0000,-7.7763,-1.9510607033153355,-0.24848522788455596,5.908885335087471
42.6710,1.2616,4.5422,1.0000,-10.4517,-1.4998224140432643,3.3753884450994898,5.980129670633333
38.9177,0.5340,1.8696,1.0000,-5.4767,0.7822177224779263,1.3183361020587239,1.6585082909243596
48.6392,0.4304,0.8359,1.0000,-1.5414,-1.6812989426068043,5.470272392735351,4.970372760027236
50.0818,0.6087,0.6704,1.0000,-0.5088,1.0957554193374823,1.252061220323584,-0.5337999764484517
48.1812,1.2294,0.3341,1.0000,-1.0019,0.413293684823454,-2.182857218255198,-3.2709574855761927
25.6007,0.7814,3.1745,1.0000,-8.9437,-1.111489713215122,-1.6616724360564736,-1.7422269027988326
58.8511,1.2739,0.3761,1.0000,1.0804,-1.8332274744116612,0.9444006370258864,10.181355357067327
64.2903,1.0754,0.1594,1.0000,2.5352,-4.72396071002881,1.9743098508548587,2.8551693104618634
43.5651,1.0276,2.0391,1.0000,-5.6593,0.23282879329844225,2.957612193199486,10.185990554859986
49.4956,0.7348,1.1785,1.0000,-1.6834,0.8727714200014363,3.5298183208984124,5.584460019436893
49.7630,1.5832,0.3946,1.0000,-0.6954,0.5060745815139187,2.083850423955434,-0.7874322143838326
54.1329,0.7610,0.1217,1.0000,0.8376,0.14114025422470622,-0.0031280486532242746,0.15312889256159307
46.5781,0.9492,0.4039,1.0000,-1.0850,0.8287927315942332,0.03407208748887722,-0.276270669028656
51.7723,1.0337,0.3337,1.0000,-0.4408,1.675868482549939,3.270513970319309,4.356668203522995
38.0548,1.3073,0.7959,1.0000,-2.4355,-0.676724906246803,-1.4449889835502012,-2.4848063889057586
37.3008,1.8374,0.9235,1.0000,-3.1263,1.1360956461652947,1.6850136899589345,3.0448491657525274
57.9227,0.9175,0.2214,1.0000,0.8124,-0.4074326622093585,1.9779357520746648,2.1290627209252673
52.9153,0.9787,0.5072,1.0000,-0.1409,0.3889213098567632,1.2951367948865848,1.6416119752066132
48.1584,0.7818,0.6956,1.0000,-1.3498,0.7085615746191074,0.5583654310338787,-1.281709126390907
47.9036,0.7244,0.5534,1.0000,-1.4120,-0.0058232977149543785,1.3289158128402794,-10.001503588687177
37.9093,1.2608,2.7374,1.0000,-6.7638,-0.1421322895171908,0.3277794096575898,-0.6675984123389662
56.9377,1.2079,0.1370,1.0000,1.4238,0.781173248411485,-0.5581393984841604,-1.1726136226211998
37.7184,0.6903,1.4509,1.0000,-3.9821,-0.0898300780547725,1.4016912167732136,0.006875328775134915
37.2472,1.6225,1.4960,1.0000,-3.7477,-2.3893049593150275,-3.2298829232929056,-3.3119582172898236
27.8468,0.7069,1.6955,1.0000,-5.0818,-0.49186851099932394,-0.2896977122885741,1.290897817202518
33.2408,0.5532,1.5114,1.0000,-4.2144,0.8919267029435716,3.3403430344932077,4.680381447557435
45.4612,0.3595,0.6378,1.0000,-1.7112,0.25140997225094086,0.5304828405724976,-0.9636886999063627
46.1948,0.5434,0.3489,-0.7464,-1.3809,0.6542921089118501,-0.376081029557786,0.5830356253475937
47.3963,2.5780,0.9265,1.0000,-1.6366,-0.1999418961747237,1.336990072831266,1.6221854718332034
26.1974,1.4743,2.9365,1.0000,-8.3437,-0.6695333022448704,-2.9888383211548204,-3.582175371979513
26.5458,2.6208,2.8879,0.7914,-9.1073,2.2099476917516823,4.982748885025466,7.504322339021352
38.7512,1.4543,3.6551,1.0000,-10.1434,-2.281538871489183,-1.6095619763957476,-0.3857661432218113
47.1638,0.9481,1.7073,1.0000,-2.6359,0.8608237276660411,0.6703079232639336,0.2948115706561943
49.5516,0.5235,0.5947,1.0000,-1.1057,-1.0717603485302454,1.7671483709503204,3.7115587314036853
57.4991,1.7581,1.1352,1.0000,-0.6987,10.07786065127995,9.712081644420556,7.148566601502637
53.7456,0.7511,0.5828,1.0000,-0.1514,0.23327341003284463,0.20918189380175586,5.234117981671493
56.0276,1.1511,0.3904,1.0000,0.2640,-0.16977960275396908,-2.198516048201817,-1.2953783593717134
48.8279,1.0083,0.1601,1.0000,-1.5507,2.14449157150122,2.2579977130901523,5.539034537170006
55.1266,1.1583,0.2766,1.0000,0.0131,3.4653834606889786,6.305699554144671,8.181814697879853
44.3388,1.4490,1.0423,1.0000,-2.9467,-1.9758616711323365,-1.3491919163648243,-1.1918587808665955
42.5892,0.7255,1.0419,1.0000,-3.4401,-0.5198190222825829,-1.5164221885758074,-1.3010900448640956
41.9547,1.2305,1.0388,-0.2123,-3.6088,-0.9985955716367814,-1.133317670787772,0.05822204728441688
46.7792,1.8292,1.6473,1.0000,-3.7373,0.4295949743486158,0.37263514132571507,-0.8688920253656203
58.3269,1.1788,0.2745,1.0000,1.8393,3.43703198351856,7.2519886703097045,7.245773845368452
26.8210,1.3693,7.4669,1.0000,-18.6702,1.8517863281120173,3.132986497299752,-3.680244456267348
51.2339,0.7927,1.3639,1.0000,-2.7507,-1.147800696698662,-0.032281774272101015,-0.6293290464889826
51.5985,0.4283,1.0771,1.0000,-0.5267,-0.706510944751868,-6.44338051358113,-13.009950493116909
45.8143,2.4764,3.4931,1.0000,-6.9481,0.2442297368229785,-2.3156230515717895,-3.4802612116852787
58.1440,0.9340,0.3260,1.0000,2.0332,1.3443439703273352,0.006085612855390424,4.1021569507818745
44.0315,0.6485,1.9948,1.0000,-6.0578,-12.128103149880507,-13.72881607335926,-14.939351182449238
29.1381,0.5921,5.2587,1.0000,-14.6049,-0.703452519326595,3.8558792487609757,4.124289487196395
50.3447,0.8826,0.6265,-0.1427,-0.9909,0.1826306768824138,-1.6399651273784495,-22.79242460393607
47.1148,0.8299,0.4593,-0.9623,-0.5112,-21.74622202086144,-29.87990080816184,-31.622722080868694
23.7155,0.8509,11.0441,1.0000,-25.1100,0.503330747978028,5.462409692803351,8.744945127211098
48.2815,2.1941,3.9923,1.0000,-4.3729,1.9091593762734416,-13.7862943040824,-10.004764448934624
47.3005,2.9096,3.4903,1.0000,-6.9478,-4.784145068888998,-11.697616641195639,-12.342024189654158
34.9035,1.0319,4.6233,1.0000,-12.4310,4.041560893075982,0.0077649973163079564,-4.463452717319596
38.9499,1.8244,4.1241,1.0000,-10.5388,-2.5385053395771218,-2.7473739830190507,-8.632142472184448
35.5876,1.0965,4.0239,1.0000,-10.2998,-2.911488163865892,0.948351831666096,-0.7954890361821091
32.1349,0.7766,7.8866,1.0000,-18.5589,-5.697884658813976,-6.534566675285801,6.420745531196146
41.2068,0.3134,1.9978,1.0000,-6.0349,1.3074592489833803,1.9370538376958584,-0.2573417862585717
45.1043,3.5660,5.0249,1.0000,-9.2259,8.17378385176767,8.496868644343794,14.093510509782766
26.8206,1.5090,6.0424,1.0000,-16.9456,7.185440690033165,17.047502065657717,15.641501227096319
49.8974,3.5381,2.5344,1.0000,-1.9682,7.895302857005695,15.060826324496116,12.206360796307179
40.9883,2.3021,6.8969,1.0000,-15.2554,-5.405331969305635,0.46080851136832857,-5.554061208233154
34.6321,1.6845,7.6196,-0.4513,-21.0707,8.776673446581299,7.22251126115291,0.9756346364215936
57.0786,2.8300,1.4800,1.0000,1.8123,5.85410547013733,-0.17801550954449188,1.9234033463804676
53.5525,0.7660,0.7793,1.0000,0.1592,3.4088075878912516,1.354310680322181,7.030138800248751
38.0890,1.1388,5.3991,1.0000,-12.9728,0.0502323932733884,5.109646244925305,0.6512926911003222
39.3660,1.0311,3.4413,1.0000,-7.5848,-0.3559472141725228,0.6919860268337036,4.4826793951944754
53.7337,1.7141,1.3047,1.0000,-0.8749,-0.7202918015965154,0.09132193156992262,5.808735889194736
59.8202,3.4210,0.2776,1.0000,4.9761,-10.517365340079186,-12.916264465418411,-15.381176870733151
46.5101,0.2877,2.4964,1.0000,-5.7606,0.8694029085246324,7.585764540799546,3.9496447158748755
49.4336,0.8625,1.6096,1.0000,-1.9861,1.812554885535902,4.249197899454406,0.6978682295886692
58.2600,1.2853,0.1115,1.0000,3.5801,10.741661541131332,14.680591792955813,5.493696007557323
58.7059,1.4295,1.2825,1.0000,1.2799,-14.839336535833423,-13.274323398368546,-6.004758299220172
56.7093,2.2682,1.4376,1.0000,-0.5314,-2.63519772542544,5.357257215338808,12.687905282852272
53.8346,0.9099,0.2541,1.0000,1.0785,-5.814747066712542,-9.963059852512167,-6.541924964184733
55.2280,0.8878,1.1879,1.0000,-0.5880,-1.069056960444601,-0.4922449971460391,3.6581728817949606
48.4694,0.8558,2.8001,1.0000,-4.2310,0.28313845119100295,12.528266911331677,5.261668733228806
46.0969,0.6001,1.4540,1.0000,-3.0126,2.8184412399862158,-3.262816273033429,2.9876820123773213
46.7886,0.9406,1.4052,0.3420,-2.4655,-3.5481562203949357,-4.086080586705397,8.466966762083791
55.1961,1.7098,1.0522,1.0000,1.6576,-1.8512466413898676,-3.0764878750833984,-6.213337055685833
49.6083,0.8996,0.3247,-0.9925,-1.8076,0.32907331655453126,4.557562764425395,15.974303224714411
55.8540,1.2525,0.1268,1.0000,2.0947,2.8243714046013135,11.55537606175329,29.18540867003677
40.7833,0.7386,5.0859,1.0000,-13.4738,-3.6346844059010874,1.1723146745150308,-4.232344249609534
51.7047,1.6654,1.2088,1.0000,-1.1345,-1.2457023923372839,-2.008959215133541,-2.8058353172931145
50.2728,1.2517,0.5810,-0.2494,-1.6711,-0.49971659613747327,-0.07594793899870828,-1.04619484014784
55.4011,0.9661,0.1532,1.0000,1.4525,3.8021124997122673,-1.2009152651329713,-0.5500922865955711
40.2417,1.1201,1.5664,1.0000,-4.9008,3.5510525644805995,1.28940637809293,1.6029146307951274
49.6157,1.1395,0.6628,1.0000,-1.1180,-3.073815874738923,-0.9937605733899879,-0.33971875308663696
48.4045,1.2043,0.6656,1.0000,-1.1874,0.3531712364822132,2.5478088500814033,4.046001564289104
54.7753,1.7590,0.0222,1.0000,1.6077,0.23810619561550012,3.975675911992118,5.013557170142813
32.7701,0.8862,3.2346,1.0000,-9.3244,3.940970603900663,8.498227675299654,8.578971863239602
45.3843,0.4258,1.7696,1.0000,-4.3868,1.0230283091439594,3.8262509374822686,5.473598700405632
53.8327,2.0973,0.2615,1.0000,1.1449,6.758298289660326,5.976828362493726,5.070843716558157
60.4594,2.4153,0.2537,1.0000,1.7943,2.2499186462502827,-1.6660610799440576,-0.11334746226065207
59.8905,1.9115,0.9601,1.0000,2.4644,-2.537798885096975,-2.090602491131731,-1.362018400469914
39.6479,0.8827,3.2444,1.0000,-8.1487,-0.7843714622494328,7.618192123124058,9.473585783094528
48.4580,0.9662,2.4025,1.0000,-3.6496,4.532758390258996,0.7862351102720614,-2.058212970852583
49.6783,1.0429,0.7772,1.0000,-3.0047,3.282324375254487,2.287436078777562,0.30052770111950977
49.4867,0.6472,1.3203,1.0000,-1.3455,4.2284158752286425,1.9968027284967729,2.3246070929475584
50.7061,0.7889,0.6994,1.0000,-1.1226,1.3999205993081807,1.6750705124713008,3.7618611223404566
49.4194,1.3793,2.1899,1.0000,-3.6835,-11.151851206004858,-14.620720319233568,-17.331015060325598
46.3621,1.4889,3.8217,1.0000,-8.7967,-1.3274008102848502,4.022490810148772,12.138407872443366
51.9446,0.8029,0.0238,1.0000,0.7646,1.0607601196834135,0.986963601636827,-1.1670072015565722
45.1369,0.7815,2.7930,1.0000,-5.1383,1.9005173633634085,2.248552352605694,3.4109968406161286
45.6125,0.8935,1.6116,1.0000,-2.5502,2.3161432825453474,0.2787791900288009,-4.635117258299552
43.5079,2.3416,4.7656,1.0000,-10.3500,-1.9487188171672378,-21.080181304744393,-23.4688577779816
34.6343,1.9324,9.9557,1.0000,-23.0110,-2.115809135569601,0.0900957293818242,-1.2968917905753528
37.6825,1.2411,4.4735,1.0000,-11.1451,-22.37755504342274,-19.84299601067535,-4.715351672836569
52.0038,4.1101,6.7352,1.0000,-5.8273,-15.083296778503406,-15.006575613242276,-15.940844096849684
54.7320,0.9898,0.3531,1.0000,1.3892,-1.8047871585816324,-2.033272218207159,-1.4075138649529393
51.1779,0.6849,0.1635,-0.0932,-0.6587,0.9107116507725673,2.042314176136707,10.731498158016713
50.9627,0.5804,1.1837,1.0000,-1.1688,-0.3742213944569409,-14.43207752435681,-17.761505591457997
43.4258,1.9082,4.1006,1.0000,-9.1328,1.6973527603734615,0.1356625494190481,0.9963231363211946
58.7315,0.7047,0.0025,1.0000,3.7389,1.5511477977912422,-0.8496324105548111,0.743455955025615
47.4341,0.7044,3.1105,1.0000,-6.4008,0.3897836172503063,7.03464994631048,7.967092662278339
43.4750,0.4624,2.1559,1.0000,-5.6601,-0.7148306988636103,-0.22343137922130463,1.3727502928553816
44.5642,2.2060,1.5048,1.0000,-4.0224,2.2845086034734017,2.6135027106486977,-3.3207305766473048
54.3012,1.8268,1.1922,1.0000,-1.0584,0.3140230693161169,-4.670611369471754,-3.7986260611280662
48.0078,1.1053,0.6907,1.0000,-2.6671,1.6711664041892957,1.6096145900101124,-1.3111984452048784
54.4908,2.4779,2.2185,1.0000,-0.6871,2.4656926432565793,3.3842096530650414,1.0395656909774367
51.3846,0.7689,0.0808,1.0000,0.3222,-3.0240494586712288,-1.7152731751041137,0.2302872749888243
53.6146,0.9090,0.2664,1.0000,1.2610,-1.4027065261495655,-0.07560892259700214,0.4371316517528614
43.8876,0.8383,7.7346,1.0000,-17.6206,0.25316374541371,-5.907895284858143,-16.689768283574782
46.3690,1.0992,6.1187,1.0000,-13.6287,0.7160020007036757,12.83609303787984,12.00312552941801
32.1979,1.3760,2.9795,1.0000,-8.4801,0.40161698030189835,3.692563438802583,6.5148878070916165
39.8588,1.8015,2.0258,1.0000,-5.0900,-0.1250523391686646,2.120122846809165,1.6034077992305815
45.1508,0.4411,0.4382,1.0000,-0.7719,0.9897221612741964,-2.5963663389509994,-1.040543271422857
51.8986,1.4543,0.5273,1.0000,-0.7028,0.34930230140808166,-0.8964666257452001,-1.1219828589698069
51.3023,0.9790,0.6589,1.0000,-0.3457,-0.2633546762760967,2.768589995869848,1.1647314445950117
48.1256,0.4685,0.6050,1.0000,-1.8230,1.21263995697458,-0.023167015281104597,0.8202640037081586
38.6809,0.5515,2.3689,1.0000,-6.4376,1.8937891931740876,6.223013466554524,6.524049266961395
48.7777,0.9288,0.9049,1.0000,-1.1839,1.9302009797218063,0.6754284722105,3.6403472799940926
40.3403,0.4004,0.7585,1.0000,-2.3299,-0.6083425845860317,0.4951339739345319,-0.9459043458279317
43.9119,0.7861,1.1910,1.0000,-2.9172,2.1617638524667346,2.704326446527634,0.32459388726557714
50.8033,0.5883,0.1021,1.0000,-0.0686,1.965608473490786,0.3698187242744468,-2.5432209700927313
66.4440,2.7455,0.0960,1.0000,3.6959,3.5445708997137824,4.465860027182263,4.585779002867451
56.4506,0.9925,0.0353,1.0000,0.8072,0.5608112513452597,0.7622993702293426,-4.115003486229774
44.3198,1.0417,1.3930,1.0000,-3.2915,-0.6908460288629696,0.46596258892713366,-6.44924990564575
45.0380,0.9930,1.3388,1.0000,-3.4628,1.1638116671070382,-9.250637179243485,-6.02124395408571
40.8322,1.5913,3.5744,1.0000,-9.0838,2.6094763790922557,3.6902854925705397,3.927779718955325
45.8376,2.3087,3.6041,1.0000,-6.8362,2.000155083838616,3.249436703252846,1.8205747037422602
55.5448,0.6546,0.4172,1.0000,0.3636,-5.3169176096138715,-1.834444977839049,-0.46417511248691
53.5623,1.7124,0.5558,1.0000,-0.0822,0.8956442615977152,2.9500648426690046,2.78025213220585
49.9074,1.8085,0.4554,1.0000,-0.7837,-0.9181214903938766,-1.164598167685975,0.4772030010819148
54.1983,1.4190,0.4489,1.0000,-0.1199,-4.163392342212881,-4.146954135457386,-7.878892817456741
53.4558,0.9351,1.1632,1.0000,-1.0245,-1.8129783723603092,-2.2455084944564097,-5.775823304036766
51.3135,0.8963,0.9607,1.0000,-1.5080,1.9545414215391672,-2.8282500245510755,-4.145903801462138
43.3858,0.9860,1.6797,1.0000,-4.4547,-3.8219961066378607,-3.598194469508169,-1.694278066065137
45.8104,1.1679,1.8608,1.0000,-4.3131,0.024722197222735887,1.251875667643805,3.9929366150216015
58.8473,0.9199,0.0292,1.0000,2.8382,-2.33828927439559,-0.35909007545253263,-1.0464776024719638
45.8571,1.0065,1.0092,1.0000,-2.2602,3.179796478814677,0.8204180562221788,
53.0551,0.7642,0.2070,1.0000,-0.1134,-1.0783117425224602,-0.3790465508680766,-0.15318569401197957
53.0223,0.8190,0.1301,1.0000,-0.1130,-0.3095491665660771,-0.6759233778863653,-0.1018855675063084
55.9943,1.1743,0.2025,1.0000,0.6142,0.1348213218968647,2.133989371686908,2.4568360530874984
58.9053,0.9771,0.2344,1.0000,0.8669,-0.4086006843871465,-1.0161741586361388,-1.2386420535841807
59.4781,1.6723,0.0858,1.0000,1.4416,0.3884584008277553,0.029721942909945648,1.6265275470160119
45.2093,0.6840,1.0087,1.0000,-2.3748,-0.13228551542098954,-1.802155308573537,-3.7080332636993933
48.9190,2.8073,1.0490,1.0000,-2.0637,-1.6714085202007416,-3.8484783564908014,-0.9219293172846958
52.3563,1.2196,0.9369,1.0000,-1.4706,1.7653176069000005,1.1287851542580847,1.601772623285926
38.9008,1.0241,2.3180,1.0000,-7.0975,1.1081338621712828,2.5388230298085586,4.192470519601134
54.4426,1.0008,0.4665,1.0000,0.5186,1.5798937568143807,3.768984298661961,4.759083007161559
44.3433,0.7853,0.6449,1.0000,-1.7588,-0.05224000283920616,-0.2381269378064025,0.13381997732792206
52.2729,1.1209,0.5489,1.0000,0.2172,1.5207575541044167,0.6038459743442323,-0.6083181115494534
49.9997,0.5219,0.3524,1.0000,-0.1874,0.37955710385868924,2.424903965412008,1.1925556440329017
38.4597,0.4189,1.1458,1.0000,-3.3906,1.0266545521936439,-0.3788284877032958,-1.666049881173524
55.1121,1.3312,0.6600,1.0000,-0.2678,0.0958875039821766,0.6711647077963253,0.3549598002256533
44.9721,1.1547,1.2273,1.0000,-2.3299,-1.60244981513394,-0.7930283794921537,-1.7335342171666195
43.7527,1.0113,1.1949,1.0000,-2.9930,1.9142174086010528,-1.233381271861576,-3.305860264354153
49.0921,1.0545,0.9606,1.0000,-2.0177,-1.3457299256427206,-0.3532990782456483,0.43481318981485506
59.7678,3.5588,1.2541,1.0000,2.2140,-1.169122353664927,-0.785268700110218,-5.1139918370010395
56.9901,0.9344,0.3025,1.0000,1.6297,1.7423082424552967,2.1177298447930943,11.334606960492613
46.5128,0.8965,0.7388,1.0000,-1.6501,-0.49103428660065174,-1.0578550147386827,-2.675925773880004
42.9839,0.8668,0.6335,1.0000,-2.0994,2.2475180310853644,2.87104144457019,1.6455244518342478
54.4279,1.0447,0.0133,1.0000,0.5251,0.829186474248837,0.9368462970888022,4.394021372521685
44.8216,1.7995,1.0454,1.0000,-1.9084,0.46905124480077054,0.8895371526867942,0.398036040997209
36.7172,1.3415,1.6230,1.0000,-4.0902,1.706549715970222,2.209362926586968,2.4950095150697478
48.1476,1.2531,0.3835,1.0000,-1.1962,1.5865810030161005,1.6937657209811126,-1.137937106326668
42.7706,0.5080,0.4678,1.0000,-1.2065,1.5511835299010275,1.9216723452008329,1.9612301139954176
62.1592,1.6799,0.3341,1.0000,1.2661,-2.167284541633914,-2.484339462269756,-2.034384979429103
57.5276,2.7914,1.0700,1.0000,-0.6736,1.0981281150192408,2.5020493623344593,2.5126343568893446
41.2984,2.4622,3.4620,1.0000,-7.2056,1.916513815706415,-2.510089086113452,-2.367620367243837
49.9092,1.6813,1.2500,1.0000,-1.5270,0.7897522963552323,-1.0939437152553393,-0.3565582293078
41.1535,1.8449,2.4014,1.0000,-5.5277,-0.19980957794866916,0.5539982860392275,0.8247674093201502
61.8272,2.0338,0.0431,1.0000,2.8908,-0.646896582733199,-1.9630788239284418,-1.80291693535297
42.0041,2.7768,3.1267,1.0000,-8.0282,-0.2080860295802195,3.287268281882651,3.8909576011355047
57.2432,1.7277,0.2002,1.0000,2.2214,-3.036875995868258,3.4063954647853456,22.810818797746496
36.0662,2.1709,6.3618,1.0000,-14.7376,-7.497769667945052,-7.9899688592998945,-12.038141771266035
46.6046,0.4653,6.2678,1.0000,-12.7703,-4.172856653805432,-7.042743822488966,-3.571909826514446
48.5165,0.9041,5.5206,1.0000,-10.8337,3.8370471001235162,1.3196662853340047,-2.6279163365552636
47.4348,0.7061,2.1692,1.0000,-6.3285,3.068114952335723,-5.363697662683613,-12.682625798219009
38.6006,0.3579,3.9138,1.0000,-11.7262,6.985758660098653,22.76879031459176,20.603807521359865
43.3867,7.0754,4.7341,1.0000,-11.1556,0.9634014648687983,-2.329719782580779,-2.204139418580702
51.1144,1.7756,2.7872,1.0000,-1.8128,0.276399711060018,8.376824143696433,-0.14777143137673598
57.6188,1.2374,0.3102,1.0000,2.2775,-0.9716299665477801,-3.0183005053983125,0.07888704640031707
42.2267,0.4971,3.2678,1.0000,-9.4344,-4.047450833357988,-8.668997547974104,-16.444066420201757
47.4249,0.9763,4.9510,1.0000,-9.8059,12.489068187755393,9.448241204237936,2.2083256570728578
53.7011,1.0037,0.4502,1.0000,1.9179,6.569279178716038,7.324900888910209,14.725532559662119
49.8136,0.2729,1.3829,1.0000,-1.6537,-0.03163904603819884,-3.812236484202074,-4.805560513182533
44.1125,0.7259,1.4324,1.0000,-5.9506,-3.7044571617035094,-1.177814241697166,-3.2354137553324884
44.6354,0.2073,1.5646,1.0000,-5.2262,-0.9770174551351962,2.5496279832800073,0.8045308050368687
45.0948,0.8777,1.5410,0.3980,-4.7551,4.175044454635592,1.274772657208374,-3.3903521025143766
36.8597,0.4408,7.2965,1.0000,-16.6082,-2.023502696527355,6.736042574378882,20.680532671326308
55.6251,2.4084,1.2096,1.0000,3.0953,1.5508225771094142,3.104422407237546,2.4353356817320932
51.7387,1.2308,2.5295,1.0000,0.5951,6.560080632792855,7.376758151695791,8.259623671829404
53.2484,0.9946,1.5055,1.0000,-1.0513,-3.037131765924692,-3.081719344663818,-1.154937408889561
49.7321,0.6173,0.7493,1.0000,-1.3255,2.865368393597525,1.1024973024543816,-2.1857049257291976
53.4513,1.2385,1.8763,1.0000,-1.4790,-2.8833153997116034,-2.842451063540823,-10.757726457271271
41.2697,1.1043,3.5140,1.0000,-9.5021,0.5021577705493185,-2.5521409238328507,-3.739530089257797
39.5729,1.5696,2.9113,1.0000,-8.8392,-0.49411935584724237,-0.5545276421311018,-0.8839513616610779
57.5765,1.1775,0.8575,1.0000,3.2909,2.662762639140095,3.3345713603740568,-6.465111302401132
46.6708,0.8830,3.0076,1.0000,-5.7326,-8.226817743013868,-6.067135291169826,-5.621283912419289
41.3080,0.8536,3.2385,1.0000,-8.9952,2.1155663290525673,-3.625983890915967,-6.153158265172059
35.6203,0.7495,5.3419,1.0000,-14.5191,-0.8883764122758797,-5.677400404394611,-13.400806329010422
40.7416,1.7145,6.8049,1.0000,-14.3694,-11.328290552328012,-15.841604943278591,-20.603840532413905
32.1968,1.5305,8.1773,1.0000,-19.4662,-5.077242228645904,-0.7027908203869271,-12.272063624730206
43.5288,1.0760,3.0363,1.0000,-6.6441,-0.548181272497148,-5.2621737004803695,-5.818973861873538
40.6828,0.1594,2.6727,-0.8867,-8.8639,-0.153847931305704,-2.7317361342044144,-4.196156331346118
41.0207,0.8660,2.6152,0.9707,-8.6269,-0.9733644073996328,-2.0603084554594076,-5.150320955209803
